674,My Brilliant Career,1979,3.4,5978
675,Remo Williams: The Adventure Begins,1985,3.6,7277
676,Ridicule,1996,3.5,6164
677,Nell,1994,3.6,6767
678,Never on Sunday,1960,3.3,5571
679,Of Human Bondage,1934,3.5,4988
680,Same Time  Next Year,1978,3.5,7113
681,The Brink's Job,1978,3.5,6189
682,She Done Him Wrong,1933,3.4,3897
683,The Ghost and Mrs. Muir,1947,3.9,6262
684,The Best Little Whorehouse in Texas,1982,3.6,6851
685,Sometimes a Great Notion,1971,3.8,6872
686,Tempest,1928,2.6,4908
687,Svengali,1931,3.0,4866
688,Sunflower,1970,3.5,6450
689,The Field,1990,3.4,6641
690,The African Queen,1951,4.1,6312
691,The Agony and the Ecstasy,1965,3.7,8346
692,The Accused,1988,3.7,6630
693,Serpico,1973,3.8,7805
694,The Dead,1987,3.2,4990
695,The Promise,1979,3.7,5817
696,The Rescuers,1977,3.9,4632
697,The Inn of the Sixth Happiness,1958,4.0,9470
698,The Woman in Red,1984,3.1,5196
699,The Other Side of the Mountain,1975,3.8,6139
700,The Paper Chase,1973,3.6,6668
701,The Nasty Girl,1990,3.5,5673
702,The Naked City,1948,3.6,5754
703,The Sting II,1983,3.2,6106
704,The Man Who Shot Liberty Valance,1962,4.0,7399
705,The Molly Maguires,1970,3.4,7480
706,Twelve O'Clock High,1949,3.9,7948
707,The Men,1950,3.4,5207
708,The Lady Eve,1941,3.7,5648
709,Toys,1992,3.1,7296
710,Trading Places,1983,3.9,6980
711,Tom &#38; Viv,1994,3.3,6935
712,The Scent of Green Papaya,1993,3.5,6235
713,The Sand Pebbles,1966,3.8,10703
714,Imitation of Life,1959,4.0,7472
715,Witness for the Prosecution,1957,4.0,6985
716,Young Mr. Lincoln,1939,3.7,5990
717,Hoffa,1992,3.6,8399
718,Heavenly Creatures,1994,3.5,5955
719,War and Peace,1956,3.6,12500
720,Allosaurus: A Walking with Dinosaurs Special,2001,3.7,1745
721,The Taste of Others,2000,3.1,6779
722,Chunhyang,2000,3.2,6953
723,Escanaba in da Moonlight,2000,3.1,5491
724,Marriage Italian Style,1964,3.6,6101
725,Nice Guys Sleep Alone,2000,2.9,5466
726,Hondo,1953,4.0,5042
727,Von Ryan's Express,1965,3.7,7011
728,Valley of the Dolls,1967,3.4,7398
729,Valmont,1989,3.4,8030
730,Beyond Silence,1996,3.6,6293
731,Series 7: The Contenders,2001,3.0,5260
732,Keep the River on Your Right: A Modern Cannibal Tale,2000,3.1,5626
733,Not of This Earth,1988,2.7,4856
734,Zombie Lake,1981,2.5,5210
735,For Bad Boys Only,2000,2.8,6059
736,Oasis of the Zombies,1982,2.2,4879
737,Everybody's Famous!,2000,3.1,5487
738,Tomcats,2001,3.3,5678
739,The Great Gatsby,1974,3.6,8605
740,The Young Girls of Rochefort,1967,3.1,7498
741,Orloff and the Invisible Man,1970,2.7,4557
742,Blackadder: Series 3,1987,3.8,
743,Blackadder: Series 2,1986,3.8,
744,Blackadder: Series 1,1983,3.8,
745,The House of the Spirits,1993,3.7,7953
746,Blackadder: Series 4,1989,3.8,
747,Love Story,1970,3.5,6016
748,Hollywood Boulevard,1976,2.7,4953
749,The Libertine,1968,2.4,5484
750,The Golden Bowl,2000,3.1,7805
751,Rat,2000,2.9,5511
752,Blame It on Rio,1984,3.2,5999
753,A Home of Our Own,1993,3.8,6277
754,Into Thin Air: Death on Everest,1997,3.3,5404
755,Essex Boys,2000,3.2,6134
756,Bounty Hunters,1996,3.2,5789
757,Dolphins: The Ultimate Guide,2000,3.9,2700
758,Mimic 2: Hardshell,2001,3.0,4914
759,Lust in the Dust,1985,2.9,5027
760,Killer Bud,2001,2.9,5552
761,Bounty Hunters 2: Hardball,1997,3.2,5819
762,American Virgin,2000,2.3,5257
763,Blood Surf,2000,3.0,5280
764,Sacrifice,2000,3.3,5191
765,Attraction,2000,2.9,5728
766,Memento,2000,3.8,6806
767,Pavilion of Women,2000,3.2,6959
768,Sidewalks of New York,2001,3.0,6465
769,Faust: Love of the Damned,2000,2.8,6053
770,The Dunwich Horror,1970,3.0,5261
771,Hell Up in Harlem,1973,3.2,5678
772,She-Devil,1989,3.4,5963
773,The Musketeer,2001,3.4,6265
774,Zoolander,2001,3.5,5348
775,42 Up,1998,3.8,8018
776,George Carlin: On Location With George Carlin,1977,3.9,5110
777,George Carlin Again!,1978,4.0,4862
778,George Carlin: Carlin on Campus,1984,3.9,3517
779,George Carlin: Carlin at Carnegie,1982,3.9,3590
780,Double Down,2001,3.1,5572
781,Chasing Sleep,2000,3.0,6246
782,Bruiser,2000,2.9,5973
783,Bodywork,2001,2.3,5575
784,Turbulence 3: Heavy Metal,2001,3.0,5773
785,Killer Instinct,2000,2.9,5250
786,The French Connection II,1975,3.3,7155
787,Beautiful Creatures,2000,3.0,5278
788,Beach Blanket Bingo,1965,2.8,5792
789,Maybe Baby,2000,3.0,5616
790,Windtalkers,2002,3.6,8054
791,Scary Movie 2,2001,3.4,4940
792,Donovan's Brain,1953,3.1,5025
793,Mickey's Magical Christmas: Snowed in at the House of Mickey Mouse,2000,3.9,3688
794,Shake  Rattle &#38; Rock!,1994,3.2,5018
795,Shopping,1994,2.4,6391
796,Strictly Sinatra,2001,2.8,5833
797,Dressed to Kill,1980,3.3,6270
798,The Animal,2001,3.2,4988
799,The New Guy,2002,3.6,5313
800,Pandaemonium,2000,3.2,7493
801,America's Sweethearts,2001,3.1,6196
802,The Closet,2000,3.6,5109
803,Borough of Kings,2000,3.1,5702
804,The Nine Lives of Fritz the Cat,1974,3.2,4592
805,Gunmen,1993,3.3,5459
806,Deathstalker,1983,2.7,4597
807,Backyard Dogs,2000,2.1,5768
808,Barbarian Queen,1985,2.6,4231
809,Children of the Corn 7: Revelation,2001,3.1,4921
810,Together,2000,3.2,6131
811,Children of the Corn IV: The Gathering,1996,3.0,5113
812,Children of the Corn 5: Fields of Terror,1998,3.1,4982
813,Children of the Corn 3: Urban Harvest,1995,3.0,5456
814,The Enemy,2001,3.2,5900
815,The Deep End,2001,3.2,6056
816,Session 9,2001,3.1,6016
817,Dil Chahta Hai,2001,4.0,11110
818,Doomsdayer,2000,3.0,5588
819,Tremors 3: Back to Perfection,2001,3.2,6215
820,St. Ives,1998,3.4,5395
821,Colors,1988,3.7,7185
822,The Score,2001,3.7,7444
823,Devil's Prey,2001,2.9,5177
824,Our Song,2000,3.3,5825
825,China Strike Force,2000,3.2,5506
826,Quigley Down Under,1990,3.8,7196
827,The Return of a Man Called Horse,1976,3.5,7540
828,Stephen King's Golden Years,1991,3.3,
829,Wish Upon a Star,1996,3.9,5372
830,Bread and Tulips,2000,3.6,6990
831,The Hunchback of Notre Dame II,2002,3.4,3948
832,Running Scared,1986,3.5,6403
833,Not Without My Daughter,1991,3.8,6950
834,Hit Team,2001,3.1,5602
835,The Unborn,1991,2.9,4857
836,Terror Within,1989,2.8,5263
837,Phat Beach,1996,3.4,5330
838,The Visitors,1993,3.4,6428
839,Killer Klowns from Outer Space,1988,2.8,5168
840,Pootie Tang,2001,3.4,4881
841,Lost and Delirious,2001,3.2,6198
842,Gregory's Girl,1981,3.2,5477
843,Of Mice and Men,1992,3.8,6645
844,Jimmy Neutron: Boy Genius,2001,3.6,4954
845,Gang Related,1997,3.6,6684
846,Lone Wolf McQuade,1983,3.5,6432
847,The One,2001,3.7,5237
848,The Dogs of War,1980,3.3,7127
849,Daydream Believers: The Monkees Story,2000,3.4,5547
850,The Russia House,1990,3.3,7383
851,Carrington,1995,3.2,7354
852,Ed Gein,2000,3.1,5350
853,Dragstrip Girl,1994,2.5,4973
854,Robinson Crusoe,1997,3.4,5440
855,Brian's Song,2001,3.9,5362
856,Bravo Two Zero,1999,3.4,7335
857,The Adventures of Buckaroo Banzai Across the 8th Dimension,1984,3.3,6155
858,J.D.'s Revenge,1976,3.4,5764
859,The Shipping News,2001,3.4,6677
860,Kill Me Later,2001,3.1,5383
861,Happy Accidents,2000,3.2,6642
862,Bandits,2001,3.4,7380
863,Jailbreakers,1994,2.9,4535
864,Air Bud: Seventh Inning Fetch,2001,3.5,5566
865,A.K.A. Cassius Clay,2001,3.8,4734
866,Black Hawk Down,2001,4.0,8660
867,Amazons and Gladiators,2001,2.8,5363
868,Ripper: Letter from Hell,2001,3.1,6842
869,The Accidental Spy,2001,3.6,5243
870,The Opponent,2000,3.2,5424
871,The Master of Disguise,2002,3.4,4819
872,Impromptu,1991,3.3,6460
873,Drive By,2002,3.0,5874
874,De Sade,1969,2.3,6228
875,Walking with Prehistoric Beasts,2001,3.8,
876,Atlantis: The Lost Empire,2001,3.8,5743
877,The Snapper,1993,3.3,5666
878,The Glass Shield,1994,3.5,6614
879,The Bad News Bears,1976,3.6,6117
880,The Many Adventures of Winnie the Pooh,1977,3.9,4439
881,The Bad News Bears Go to Japan!,1978,2.9,5545
882,The Bad News Bears in Breaking Training,1977,3.2,5975
883,Squeeze,1997,3.6,5742
884,Hav Plenty,1997,3.5,5244
885,Triumph of the Spirit,1989,3.6,7220
886,The Apocalypse Watch,1997,2.8,
887,Donnie Darko,2001,3.9,6796
888,Less Than Zero,1987,3.5,5901
889,Say Anything...,1989,3.8,6017
890,Dead in the Water,2001,3.0,5327
891,National Geographic: Inside the Vatican,2001,3.6,3389
892,Everyday is Valentine,2001,2.9,5979
893,Piñero,2002,3.0,5655
894,National Geographic: Beyond the Movie: The Lord of the Rings: The Fellowship of the Ring,2001,3.6,3174
895,Nakhuda,1981,2.3,6723
896,Vijay,1988,2.8,10362
897,Reflex Action,2002,3.2,5866
898,Nomads,1986,2.9,5338
899,Desperate Hours,1990,2.9,6302
900,Monsoon Wedding,2001,3.6,6861
901,National Geographic: Super Croc,2002,3.8,5735
902,Darkness Falls,1999,3.3,5500
903,Indecent Proposal,1993,3.3,7016
904,Soapdish,1991,3.4,5786
905,Light Keeps Me Company,2000,3.2,4538
906,The Son's Room,2001,3.4,5986
907,Monkey Business,1952,3.5,5815
908,Strictly Ballroom,1992,3.7,5673
909,Mexico City,2000,3.3,5272
910,Slap Shot 2: Breaking the Ice,2001,3.0,6226
911,The Hunchback of Notre Dame,1996,3.7,5448
912,The Skulls 2,2002,3.1,5960
913,Risk,2000,3.1,5576
914,Second to Die,2001,3.1,5367
915,Adrenalin: Fear the Rush,1996,2.8,4603
916,The Mystic Masseur,2001,2.9,7110
917,Super Troopers,2002,3.9,6007
918,Stolen Summer,2002,3.6,5562
919,Baran,2001,3.4,5746
920,The Last Man,2000,2.5,5629
921,We Were Soldiers,2002,4.0,8309
922,World Traveler,2002,2.5,6188
923,Kissing Jessica Stein,2001,3.3,5804
924,Resident Evil,2002,3.7,6028
925,The Man from Snowy River,1982,3.9,6270
926,The Parole Officer,2001,3.3,5660
927,Prozac Nation,2001,3.1,5701
928,Hard Lessons,1986,3.8,5629
929,River of No Return,1954,3.6,5455
930,The Piano Teacher,2002,2.9,7528
931,Time of Favor,2000,3.2,6127
932,Shaolin Soccer,2001,3.8,5269
933,Failan,2001,3.2,6977
934,Epoch,2001,3.1,5842
935,Slap Shot,1977,3.8,7375
936,Nora,2000,3.1,6130
937,The Gambler,1974,3.0,6647
938,The Beloved Rogue,1927,2.6,5899
939,The Iron Mask,1929,3.0,4340
940,The Great Mouse Detective,1986,3.9,4454
941,Backflash,2002,3.2,5424
942,Tarzan &#38; Jane,2002,3.6,4522
943,Siberian Lady Macbeth,1962,2.4,5568
944,National Geographic: The Incredible Human Body,2002,3.7,3373
945,The Gospel According to Philip K. Dick,2000,2.8,4760
946,The Toxic Avenger: Part 3,1989,2.9,6130
947,Pressure Point,2001,3.4,5680
948,In Like Flint,1967,3.4,6882
949,Hidden Assassin,1995,3.2,5351
950,To Die For,1994,2.7,5799
951,The Void,2001,2.9,5587
952,Behind the Sun,2001,3.4,5514
953,Beneath Loch Ness,2002,3.0,5747
954,Y Tu Mamá También,2001,3.7,6335
955,The Boondock Saints,1999,4.1,6507
956,The Sum of All Fears,2002,3.6,7421
957,Cinema Paradiso,1988,4.0,7450
958,Basquiat,1996,3.6,6382
959,Loaded,1994,2.3,5752
960,Love Serenade,1996,2.9,6073
961,Down and Out in Beverly Hills,1986,3.3,6198
962,The Harmonists,1997,3.7,6908
963,Gordy,1995,3.3,5397
964,Office Killer,1997,2.8,5006
965,Country Life,1994,3.2,6451
966,Just Another Girl on the I.R.T.,1992,3.7,5844
967,Walking and Talking,1996,3.0,5124
968,Sarafina!,1992,3.7,5907
969,Girls in Prison,1994,2.6,4946
970,Captives,1994,3.1,5922
971,Spirit Lost,1997,2.8,5278
972,The Street King,2002,3.4,5466
973,The Dangerous Lives of Altar Boys,2002,3.4,6277
974,Lilo &#38; Stitch,2002,3.9,5114
975,Possession,2002,3.3,6120
976,The Kid,1997,3.5,5369
977,Silver Bullet,1985,3.6,5694
978,Graveyard Shift,1990,3.1,5179
979,Hey Arnold! The Movie,2002,3.6,4543
980,Pretty in Pink,1986,3.7,5791
981,Never Again,2001,3.2,5866
982,Jacked Up,2000,3.6,5993
983,Jamie Foxx: I Might Need Security,2001,3.6,3892
984,Shiner,2000,3.0,5983
985,Paid in Full,2002,4.1,5883
986,XXX,2002,3.5,7947
987,Spy Kids 2: The Island of Lost Dreams,2002,3.5,6024
988,Jackass: The Movie,2002,3.5,5097
989,A Guy Thing,2003,3.2,6092
990,They,2002,3.1,5398
991,A Gentleman's Game,2001,3.5,6658
992,Dahmer,2002,2.8,6132
993,Dark Blue,2003,3.2,7088
994,The Rules of Attraction,2002,3.1,6620
995,The Serpent's Kiss,1997,3.0,6611
996,The Replacement Suspect,2001,2.7,5419
997,Mickey's House of Villains,2002,3.7,4081
998,Operation Enduring Freedom,2002,3.3,3954
999,G-Men from Hell,2001,2.3,5904
1000,Monkey Trouble,1994,3.6,5767
1001,The Care Bears Movie,1985,3.5,4547
1002,The Long Goodbye,1973,3.4,6730
1003,The Onion Field,1979,3.5,7285
1004,Citizen Toxie: The Toxic Avenger IV,2002,2.9,6540
1005,House II: The Second Story,1987,3.2,5295
1006,House,1986,3.4,5544
1007,Hopscotch,1980,3.7,6296
1008,The Adventures of Tom Thumb and Thumbelina,2002,3.4,4501
1009,Ten Tiny Love Stories,2002,2.8,5824
1010,Code Unknown,2000,3.0,6734
1011,The Importance of Being Earnest,2002,3.5,5623
1012,Hellraiser VI: Hellseeker,2002,3.3,5340
1013,The Heroic Trio,1993,3.1,5135
1014,The Sidewalks of Bangkok,1984,2.6,5307
1015,The Next Big Thing,2001,2.7,5118
1016,The Demon Within,2000,2.6,5710
1017,National Geographic: Lost Subs: Disaster at Sea,2002,3.7,3283
1018,The Land Before Time IX: Journey to Big Water,2002,3.7,4472
1019,Nailed,2001,2.8,5378
1020,Treasure Island,1999,3.2,5729
1021,National Geographic: The Search for Kennedy's PT 109,2002,3.8,3293
1022,Fighter,2000,3.3,5209
1023,Munchie,1992,2.9,4853
1024,Go Tigers!,2001,3.3,6191
1025,Sex and Lucía,2001,3.5,7355
1026,Desert Saints,2002,3.3,5303
1027,Cause of Death,2000,3.0,5432
1028,Transylvania 6-5000,1985,2.9,5666
1029,Vamp,1986,3.0,5641
1030,The Boys Next Door,1985,3.3,5447
1031,The Hills Have Eyes 2,1984,2.9,5412
1032,Crimson,1973,2.1,5146
1033,Stealing Harvard,2002,3.2,5125
1034,Urban Cowboy,1980,3.6,8092
1035,Staying Alive,1983,3.1,5782
1036,The Big Knife,1955,3.1,6836
1037,8 Heads in a Duffel Bag,1997,3.0,5712
1038,Elvira  Mistress of the Dark,1988,3.4,5790
1039,The Rocking Horse Winner,1950,3.1,5502
1040,Date with an Angel,1987,3.3,6326
1041,Blackwoods,2002,3.0,5353
1042,Bad Boys,1983,3.7,7421
1043,Can't Stop the Music,1980,2.7,7394
1044,Creepshow 2,1987,3.4,5382
1045,Highlander,1986,3.7,7001
1046,Hellraiser,1987,3.3,5613
1047,Flowers in the Attic,1987,3.6,5498
1048,The League of Gentlemen: Series 1,1999,3.2,
1049,Things Behind the Sun,2001,3.1,7141
1050,The Cook  The Thief  His Wife  and Her Lover,1989,3.4,7450
1051,Treasure Planet,2002,3.9,5722
1052,Personal Velocity,2002,3.0,5176
1053,Final Encounter,2000,2.9,5905
1054,Interview with the Assassin,2002,2.9,4988
1055,Far from Heaven,2002,3.4,6446
1056,The Hours,2002,3.4,6868
1057,Russian Ark,2002,3.1,5966
1058,Naqoyqatsi,2002,3.2,5352
1059,Love in the Time of Money,2002,2.8,5240
1060,Virgil Bliss,2001,2.9,5635
1061,Nicholas Nickleby,2002,3.7,7950
1062,The Pianist,2002,4.1,8945
1063,The Long Walk Home,1990,4.0,5751
1064,Hooded Angels,2002,3.3,5738
1065,Victory,1996,3.3,5951
1066,Ted Bundy,2002,3.1,5947
1067,Double Whammy,2001,3.1,5567
1068,The Land Before Time II: The Great Valley Adventure,1994,3.7,4377
1069,The Land Before Time III: The Time of the Great Giving,1995,3.7,4250
1070,Punch-Drunk Love,2002,3.0,5705
1071,Pipe Dream,2002,3.0,5601
1072,National Geographic: Egypt: Secrets of the Pharaohs,1998,3.8,3490
1073,Heaven,2002,3.2,5823
1074,Biggie &#38; Tupac,2002,3.3,6471
1075,Confessions of a Dangerous Mind,2002,3.3,6806
1076,Equilibrium,2002,3.8,6426
1077,Star Trek: Nemesis,2002,3.6,6985
1078,Maid in Manhattan,2002,3.2,6316
1079,The Wild Thornberrys Movie,2002,3.7,5103
1080,My Boss's Daughter,2003,3.1,5162
1081,The Core,2003,3.3,8098
1082,Pete's Meteor,1998,2.4,6237
1083,The Sweetest Sound,2001,2.8,3409
1084,Morvern Callar,2002,2.9,5848
1085,Gang Tapes,2001,3.5,4786
1086,Tangled,2001,3.2,5388
1087,Time Out,2001,3.0,8043
1088,The Wall,2002,3.1,5468
1089,Death of a Salesman,1985,3.6,8171
1090,Psychedelic Cop,2002,2.5,5029
1091,Charlotte's Web 2: Wilbur's Great Adventure,2003,3.5,4776
1092,The Night and the Moment,1994,2.6,5392
1093,Jane Eyre,1996,3.8,6970
1094,Into the West,1992,3.5,5847
1095,Citizen Ruth,1996,3.3,6334
1096,The Substance of Fire,1996,2.9,6094
1097,The Journey of August King,1995,3.7,5549
1098,Roadracers,1994,3.4,5605
1099,Ethan Frome,1993,3.4,5965
1100,Bob the Builder: Can We Fix It?,2002,3.1,2628
1101,Edge of Madness,2002,3.2,5944
1102,View from the Top,2003,3.2,5230
1103,Darkness Falls,2003,3.2,5137
1104,Kira's Reason: A Love Story,2001,3.0,5340
1105,Asunder,1999,3.5,6171
1106,Diamond Men,2000,3.3,6006
1107,Coupling: Season 1,2000,3.7,
1108,Angelina Ballerina: Friends Forever,2002,3.1,3084
1109,Blue in the Face,1995,3.2,5001
1110,Children Underground,2001,3.6,6484
1111,George Carlin: Playing with Your Head,1986,3.9,3467
1112,Female Perversions,1996,2.8,6829
1113,Far Out Man,1990,3.3,5047
1114,Lost in La Mancha,2002,3.3,5352
1115,Nowhere in Africa,2001,3.6,8508
1116,Irreversible,2002,3.0,5866
1117,Tears of the Sun,2003,3.8,7255
1118,DysFunktional Family,2003,3.5,5032
1119,The Hunted,2003,3.6,5662
1120,Poolhall Junkies,2002,3.9,5659
1121,Motorcycle Gang,1994,3.0,5056
1122,Malevolent,2002,3.5,5723
1123,Road House,1989,3.5,6849
1124,The Water Babies,1978,3.0,5871
1125,A Little Sex,1982,2.7,5689
1126,Wannabes,2000,3.6,6609
1127,Glory Daze,1995,3.1,6007
1128,Smoke,1995,3.5,6729
1129,Bushwhacked,1995,3.4,5404
1130,North Shore,1987,3.6,5739
1131,Strand: Under the Dark Cloth,1989,3.4,4850
1132,Kippur,2000,2.9,7244
1133,Inspector Gadget 2,2003,3.3,5320
1134,Stargate,1994,3.9,7269
1135,American Me,1992,4.1,7552
1136,The Black Stallion Returns,1983,3.7,6175
1137,Messenger of Death,1988,3.2,5482
1138,The Glass Menagerie,1973,3.6,6320
1139,George Carlin: What Am I Doing in New Jersey?,1988,4.0,3481
1140,Pastime,1991,3.4,5709
1141,Cold Comfort Farm,1995,3.5,6259
1142,Cosi,1996,3.3,5992
1143,God Said  Ha!,1999,3.2,5135
1144,Hardware,1990,2.8,5665
1145,Lady Jayne Killer,2002,3.2,5456
1146,Vibrations,1995,3.0,6151
1147,Sasquatch,2003,2.9,5155
1148,Cry  the Beloved Country,1995,3.8,6374
1149,Paper Soldiers,2002,3.8,5265
1150,National Geographic: Into the Great Pyramid,2002,3.7,5313
1151,Red Dwarf: Series 2,1988,3.7,
1152,Red Dwarf: Series 1,1988,3.7,
1153,A Doll's House,1973,3.2,5712
1154,Otello,1986,3.3,7364
1155,Late Marriage,2001,3.1,5881
1156,.Com for Murder,2002,2.8,5824
1157,Dragon Fighter,2003,3.0,5355
1158,Roy Colt and Winchester Jack,1970,2.2,5127
1159,Merci Pour Le Chocolat,2000,3.1,5782
1160,Bob the Builder: The Knights of Fix-a-Lot,2002,3.1,2602
1161,Cheerleader Massacre,2003,2.7,4523
1162,Walking with Cavemen,2003,3.6,
1163,National Geographic: Dinosaur Hunters: Secrets of the Gobi Desert,2002,3.6,3274
1164,Walking on Water,2002,2.6,5220
1165,Hijack'd,2001,3.2,5613
1166,Who Framed Roger Rabbit,1988,3.7,6225
1167,First Shot,2002,3.5,5514
1168,Visible Secret,2001,2.8,6099
1169,Howling 3: The Marsupials,1987,2.9,5896
1170,Breakin' 2: Electric Boogaloo,1984,3.4,5652
1171,Beat Street,1984,3.8,6375
1172,Barney: Let's Go to the Zoo,2002,2.8,2910
1173,Two-Way Stretch,1960,3.2,5246
1174,Daniel Deronda,2002,3.8,
1175,George Carlin: Back in Town,1996,4.0,3767
1176,The Italian Job,2003,3.8,6631
1177,The Good Thief,2003,3.1,6537
1178,Anger Management,2003,3.4,6300
1179,Only the Strong Survive,2003,3.2,5791
1180,Daddy Day Care,2003,3.3,5550
1181,Stripped to Kill,1987,2.7,5210
1182,Behind the Lines,1997,3.5,5719
1183,Holes,2003,3.8,7064
1184,Valentin,2002,3.8,4975
1185,Car Wash,1976,3.5,5779
1186,Rugrats Go Wild,2003,3.6,4849
1187,Hollywood Homicide,2003,3.0,6958
1188,Jet Lag,2002,3.2,5130
1189,The Bank,2001,3.4,5976
1190,Pistol Opera,2001,2.6,6714
1191,National Geographic: Inside American Power: Air Force One,2001,3.8,3389
1192,National Geographic: Inside American Power: The Pentagon,2002,3.6,5443
1193,National Geographic: Inside the White House,1996,3.8,5204
1194,And God Spoke,1993,2.7,4929
1195,Drop Dead Fred,1991,3.6,5962
1196,Lianna,1983,2.8,6772
1197,Final Solution,2001,2.4,6411
1198,The Hitcher II: I've Been Waiting,2003,3.2,5545
1199,National Geographic: 21 Days to Baghdad,2003,3.8,3723
1200,You Only Live Once,1937,3.2,5120
1201,Shot,2001,3.6,5776
1202,Ed,1996,3.4,5641
1203,My Left Foot,1989,3.9,6199
1204,Gacy,2003,2.9,5306
1205,The Truce,1996,3.5,7067
1206,Jane White Is Sick &#38; Twisted,2002,2.1,5055
1207,Zulu,1964,3.8,8298
1208,Two Mules for Sister Sara,1970,3.8,6821
1209,Battle of Britain,1969,3.7,7914
1210,Atlantis: Milo's Return,2003,3.6,4822
1211,Air Bud Spikes Back,2003,3.5,5243
1212,The Eleanor Roosevelt Story,1965,3.8,5320
1213,Miller's Crossing,1990,3.7,6889
1214,Wilder,2000,3.2,5564
1215,The Desert Fox: The Story of Rommel,1951,3.6,5306
1216,Style Wars,1983,4.0,4141
1217,The Atlantis Conspiracy,2000,2.3,5222
1218,Angelina Ballerina: The Lucky Penny,2002,3.1,3092
1219,Murder in Greenwich,2002,3.5,5325
1220,Man with a Movie Camera,1929,3.9,4036
1221,Pursuit of Happiness,2001,3.1,5595
1222,Jeffrey,1995,3.5,5641
1223,Revenge of the Ninja,1983,3.3,5406
1224,Tempo,2003,2.8,4997
1225,Spliced,2002,3.0,5168
1226,Shades of Fear,1993,3.0,5550
1227,The Private Life of Sherlock Holmes,1970,3.4,7519
1228,Children of the Revolution,1996,3.1,6049
1229,The Wedding Gift,1994,3.3,5238
1230,George Carlin: You Are All Diseased,1999,4.0,3807
1231,The Big One,1997,3.4,5446
1232,McHale's Navy,1997,3.3,6544
1233,Kipper: Fun in the Sun,1997,3.3,3261
1234,Picture Claire,2001,2.9,5449
1235,Family Reunion,2003,2.9,5334
1236,Nemesis Game,2003,3.1,5513
1237,Dad on the Run,2000,2.3,5334
1238,A Month by the Lake,1995,3.2,5490
1239,The Advocate,1993,2.9,6145
1240,Terminator 2: Judgment Day,1991,3.9,8221
1241,Royal Deceit,1994,2.8,5130
1242,Rowing with the Wind,1988,2.6,5686
1243,Power and Terror: Noam Chomsky in Our Times,2002,3.7,4293
1244,Stitch! The Movie,2003,3.8,3621
1245,Targets,1968,3.3,5389
1246,Killers 2: The Beast,2002,2.7,5204
1247,House of Cards Trilogy III (BBC): The Final Cut,1995,4.0,
1248,House of Cards Trilogy II (BBC): To Play the King,1993,4.0,
1249,House of Cards Trilogy I (BBC): House of Cards,1990,4.0,
1250,Killing Emmett Young,2002,3.2,6259
1251,Just 4 Kicks,2003,3.7,5517
1252,Keep Your Eyes Open,2002,3.2,4647
1253,Rodentz,2001,2.5,5409
1254,Ram Dass: Fierce Grace,2001,3.8,5626
1255,Duck Soup,1933,3.8,4128
1256,Back to School,1986,3.6,5798
1257,Cookie's Fortune,1999,3.4,7086
1258,Brother's Keeper,1992,3.6,6284
